13,add,android,app,appc,appcelerator,build,code,com,core,debug,devic,eclipse,error,expect,file,github,http,hyperloop,internal,io,issu,java,js,lang,launch,library,main,method,mocha,node,org,os,png,result,run,sdk,shown,studio,support,test,ti,titanium,ui,use,users,var,view,warn,window,issue_key,story_point
0.0,0.2129982413076246,0.0,0.0,0.0,0.0,0.0,0.2978583571280117,0.0,0.0,0.0,0.0,0.0,0.0,0.1951745165227806,0.0,0.0,0.17087798044445765,0.43424663680646486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49611683435792164,0.0,0.0,0.0,0.0,0.1951745165227806,0.3327774488353597,0.3512959848270315,0.13917608786541547,0.0,0.22148423909071877,0.0,0.0,0.15247843903040814,TIMOB-24595,8
0.0,0.0,0.0,0.0,0.5055834158554693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876358478090898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210972562005961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-24398,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6081219607943363,0.0,0.0,0.0,0.0,0.0,0.36371901003406704,0.0,0.0,0.0,0.0,0.443289419154355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45219288476436315,0.0,0.0,0.31130732142654133,TIMOB-24147,5
0.0,0.08882854435981642,0.0,0.26056738498668913,0.0,0.0,0.732558225982218,0.0,0.0,0.0,0.15769709955319453,0.0,0.0,0.07429534962544758,0.32558143376987464,0.0,0.0,0.0,0.1810977236424879,0.0,0.14252551732672922,0.23294317021008598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07224185506369335,0.0,0.0,0.0,0.21850225967997366,0.08139535844246866,0.0,0.0,0.0,0.2902091871482561,0.0,0.0,0.0,0.0,0.0,TIMOB-23570,8
0.0,0.0,0.0,0.18162851646057973,0.30461403502963585,0.0,0.11347328217181073,0.34634609074770123,0.09308950820110853,0.0,0.0,0.0,0.0,0.10357515874889307,0.11347328217181073,0.0,0.1215606378725539,0.09934742320552852,0.6311709134520698,0.0,0.39738969282211406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431212757451078,0.1007123816532075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2427484044221167,0.0,0.0,0.0,0.0,0.0,TIMOB-23446,8
0.0,0.0,0.6202543429375162,0.0,0.0,0.0,0.0,0.43368419019493004,0.1165638910278649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12439986456272309,0.15806665863276928,0.0,0.0,0.0,0.0,0.0,0.1907142806472033,0.0,0.0,0.1854204369617609,0.5284250961272028,0.0,0.0,0.0,0.0,0.0,0.1522145859406891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-23267,5
0.0,0.0,0.18081398117396805,0.0,0.0,0.17749186661934066,0.0,0.126425821752373,0.13592089398719479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17749186661934066,0.14505813639327847,0.7372630189841142,0.0,0.0,0.0,0.19194421265099085,0.4011852898623231,0.0,0.0,0.0,0.0,0.2053923985021772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554696144786696,0.0,TIMOB-23213,5
0.0,0.0,0.22185429449676505,0.02324220447931006,0.0,0.09333348938130423,0.0,0.06648058481098867,0.04764902398920732,0.0,0.0,0.0,0.0,0.2518271152849711,0.0,0.0,0.0,0.0,0.11307544214314906,0.06875415209241872,0.0,0.013852111727536741,0.5551326328899833,0.07032063629072315,0.15592048709957107,0.0,0.0,0.2273886733954736,0.19800896205090435,0.0,0.0,0.10093320597999694,0.1406412725814463,0.0,0.0,0.025775443345540962,0.0,0.0,0.0,0.0,0.0,0.02904135626464892,0.024758120631339316,0.0,0.0,0.0,0.01647808025615753,0.0,0.6269098298432427,0.0,TIMOB-23198,5
0.0,0.0,0.31368905134519953,0.0,0.0,0.0,0.431159256707422,0.5483314375573966,0.0,0.0,0.0,0.0,0.0,0.13118326947339579,0.0,0.0,0.0,0.0,0.4796462686032066,0.0,0.0,0.0,0.33299857448390263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17400124726732055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16309332044657096,0.0,0.0,0.0,TIMOB-23179,5
0.0,0.0,0.37722982636511265,0.03457988578704465,0.0,0.11571841954524631,0.0,0.08242516438383925,0.035446246264585216,0.0,0.0,0.02502816760214186,0.0,0.4929866231508156,0.021603948619125228,0.0,0.0,0.0,0.07210041195490657,0.05114641188311912,0.0,0.0,0.6757605252578303,0.0,0.144987124622881,0.0,0.0,0.08457754472346518,0.24103544319613948,0.0,0.0,0.12514083801070933,0.1046234479853306,0.0,0.0,0.019174426586614925,0.0,0.0,0.0,0.0,0.0,0.043207897238250456,0.03683527457542623,0.019442549523165743,0.0,0.0,0.09806473112392093,0.0,0.0,0.0,TIMOB-23165,5
0.0,0.0,0.0,0.5855673442334952,0.0,0.0,0.0,0.0,0.20007936035439333,0.0,0.0,0.0,0.0,0.2226164034115769,0.0,0.0,0.2612729956341417,0.21352963692618,0.5426358999124433,0.0,0.21352963692618,0.23266135773365695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24389066128914316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-23154,5
0.0,0.0,0.0,0.265007605095758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7672269130123938,0.0,0.0,0.0,0.3484140064515487,0.0,0.0,0.36836746880842974,0.0,0.28990847042288076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-23144,5
0.0,0.0,0.0,0.35885637397057113,0.0,0.0,0.0,0.0,0.3678471202511183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48035199069593426,0.3925755354896977,0.4988197002782036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197435215410098,0.0,0.0,0.0,0.0,0.0,TIMOB-23132,5
0.0,0.0,0.18444374931198637,0.5410425869491762,0.0,0.18105494464035066,0.0,0.12896376940796953,0.1386494514089298,0.0,0.0,0.195797415720986,0.0,0.0,0.16900946870084443,0.0,0.0,0.14797012029088452,0.5640474587512783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3621098892807013,0.15000311781792938,0.0,0.0,0.17182126353460414,0.0,0.0,0.0,0.0,0.0,0.12051817565665872,0.0,0.0,0.0,0.0,0.0,TIMOB-23122,8
0.0,0.0,0.0,0.0,0.0,0.0,0.2642924202779209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5880280719216345,0.0,0.23139165823729713,0.0,0.0,0.0,0.0,0.0,0.0,0.6897876059669384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23457080459502444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-20602,8
0.0,0.0,0.0,0.38268765615578454,0.0,0.0,0.0,0.0,0.1961377343183261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20932303623088874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209078435735281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418156871470562,0.0,0.0,0.0,0.0,0.0,0.3417629919107614,0.0,0.0,0.0,0.3735677321861361,TIMOB-20481,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916293653539496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12911700804976448,TIMOB-20480,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9880122888580354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15437524758038804,TIMOB-20478,5
0.0,0.0,0.0,0.20444591137639903,0.0,0.0,0.3831856755079905,0.19492820718473197,0.10478403785171597,0.0,0.0,0.0,0.0,0.11658696629264459,0.0,0.0,0.0,0.11182811419681107,0.7104628455355428,0.0,0.0,0.0,0.0,0.463922212751695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277285585026635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-20469,8
0.0,0.0,0.0,0.33303074080297157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5064360673329353,0.0,0.0729743678065159,0.0,0.0,0.0,0.0,0.12144108422234584,0.0,0.0,0.0,0.0,0.17629236402687748,0.09308912473455083,0.543030950574641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430883575012025,0.0,0.0,0.0,0.0,0.0,0.20806254413923286,0.0,0.0,0.19782180201613828,0.0991387976976782,0.0,0.0,0.0,0.0,TIMOB-20425,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17130815497625915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4490051801303862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769537412285264,TIMOB-20171,5
0.0,0.0,0.0,0.0,0.0,0.30295857193312026,0.0,0.0,0.23200161631376126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30295857193312026,0.2475978572203416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423889917106214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28280292141423197,0.0,0.25450948351287056,0.0,0.0,0.0,0.0,0.0,0.6628121659332743,TIMOB-20167,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2986361277597043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913683162274729,0.0,0.3522132923105767,0.0,0.0,0.2220625808844778,0.0,0.0,0.7643829610480805,TIMOB-20166,5
0.0,0.0,0.0,0.42236919507234655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763338862526346,0.0,0.0,0.0,0.0,0.8246072211131352,TIMOB-20097,5
0.0,0.24934923223928404,0.24934923223928404,0.09142933426028951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25417830876312314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14908220836930197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19478517959639666,0.5140616629485045,0.0,0.0,0.0,0.6915618704052063,0.0,0.0,TIMOB-19903,8
0.0,0.0,0.0,0.24990600237970362,0.0,0.0,0.0,0.23827196484694504,0.0,0.0,0.0,0.36175303474737347,0.0,0.14251095793317714,0.0,0.0,0.0,0.0,0.0,0.0,0.27338787833359574,0.0,0.0,0.7561050895949005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1984344741170121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11133399188511457,0.0,0.17717644500434634,0.0,0.0,0.0,TIMOB-19841,8
0.0,0.0,0.0,0.0,0.0,0.0,0.26937441613680346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7982400138146302,0.0,0.0,0.0,0.0,0.0,0.0,0.5387488322736069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-19840,5
0.0,0.4078426484919316,0.13594754949731053,0.0,0.0,0.0,0.0,0.09505504247418978,0.0,0.0,0.0,0.0,0.0,0.0,0.1868571572424849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5605714717274547,0.0,0.50448826705163,0.17766013444777035,0.0,0.2827275884702979,0.3016368352548792,0.0,0.0,TIMOB-19798,5
0.0,0.4539626359226751,0.17023598847100319,0.0,0.06979165767761737,0.05570274150138021,0.0,0.11902964911527895,0.0,0.0,0.0,0.0,0.0,0.0,0.25998435903060774,0.0,0.05570274150138021,0.0455239782424277,0.0,0.0,0.0455239782424277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06979165767761737,0.0,0.41597497444897236,0.044327985680038144,0.4211529085107767,0.03707820738149928,0.0,0.23602441122444964,0.5036201583993526,0.0,0.0,TIMOB-19796,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9475036390053866,0.0,0.0,0.0,0.0,0.0,0.0,0.31974498287158487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-19788,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739950743197364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49526960005023096,0.0,0.0,0.0,0.0,0.7189679603291568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403385416859284,0.0,0.0,0.0,0.0,0.0,TIMOB-19787,8
0.0,0.0,0.3369998900650203,0.37070507878926556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435264722527194,0.0,0.0,0.14729090991706853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13703645258410324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389526828252206,0.11010026660874049,0.0,0.0,0.7477264628625464,0.0,0.0,TIMOB-19766,5
0.0,0.0,0.3724776040039166,0.0,0.0,0.0,0.17065431111244064,0.0,0.0,0.0,0.0,0.0,0.0,0.1557683626167731,0.0,0.17956221555985372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15146298567003963,0.8675771622957137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-19420,5
0.0,0.0,0.0,0.5527865764523499,0.0,0.0,0.23023736724800314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20157598973017402,0.21963669367986402,0.0,0.0,0.0,0.29262179260131366,0.0,0.0,0.2854178127511717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29262179260131366,0.24664661750409383,0.0,0.0,0.0,0.4604747344960063,0.0,0.0,0.16417889294614915,0.0,0.0,0.0,0.0,0.0,TIMOB-19419,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266670017286932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22798255016728017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908239795388533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908239795388533,0.0,0.0,0.0,0.0,0.3090120562736758,0.0,0.0,0.0,0.0,0.0,TIMOB-19386,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616221773120279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262555185286897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349262642148263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349262642148263,0.0,0.0,0.0,0.0,0.3558724895010148,0.0,0.0,0.0,0.0,0.0,TIMOB-19385,3
0.0,0.0,0.8458465192034874,0.06202961480382226,0.0,0.04151528454606956,0.15501319111793807,0.08871286438060108,0.0,0.0,0.0,0.0,0.0,0.1414915967082292,0.0,0.0,0.0,0.03392904656867986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04489568314849677,0.0,0.0,0.0,0.0,0.4432839743127865,0.0,0.0,0.0,0.03875329777948452,0.15501319111793807,0.03303767263977988,0.0,0.02763440879948392,0.0,0.0,0.0,0.0,0.0,TIMOB-18960,8
0.0,0.0,0.0,0.41510567538576426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45411018061711506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696184812864469,0.0,0.0,0.0,0.0,0.36986203976521304,0.0,0.0,0.0,0.0,0.0,TIMOB-18866,5
0.0,0.0,0.0,0.7767212198422404,0.0,0.17328175988573055,0.0,0.246854003008876,0.26539370128835504,0.0,0.0,0.0,0.0,0.0,0.0,0.1701967207088157,0.0,0.1416173576780259,0.0,0.0,0.2832347153560518,0.15430591832745588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873912962974064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171099831310877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIMOB-18840,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TIMOB-18740,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TIMOB-18739,5
0.0,0.0,0.0,0.3231502933814823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463476569884146,TIMOB-18734,8
0.0,0.0,0.0,0.4855624509536276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345486642701573,0.0,0.47399089236274755,TIMOB-18669,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2498440117586549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26663970248860497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408778572475525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525160144235949,0.0,0.0,0.0,0.0,0.0,0.0,0.21717175358368979,0.0,0.0,0.0,0.0,0.4758577496438757,TIMOB-18638,8
0.0,0.1924488701106571,0.0,0.0,0.0,0.0,0.0,0.4036829407397352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17634471979022082,0.15033608642377902,0.15870205063508352,0.1257488357260063,0.0,0.8004646667249575,0.21350023719884828,0.0,0.13776781971292426,TIMOB-18637,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2734702034965529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18854760821930955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055301772612615,0.8063311147660897,0.31945144528924446,0.0,0.0,0.0,0.0,0.20999063188561948,TIMOB-18521,3
0.0,0.0,0.0,0.7454019646753486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6209245781247181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425460355041306,TIMOB-18458,8
0.0,0.0,0.0,0.39396944448815663,0.0,0.0,0.2461342899928316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25898213850129026,0.0,0.0,0.0,0.0,0.0,0.23480168445912963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636765300269918,0.0,0.0,0.0,0.2502292033153389,0.0,0.0,0.0,0.0,0.0,0.7020590224797233,0.0,0.0,0.0,0.0,0.19229033071837676,TIMOB-18457,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12972150840411317,0.0,0.0,0.2239474217136096,0.0,0.0,0.0,0.0,0.0,0.09803452784190277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23990838118352278,0.0,0.0,0.0,0.0,0.0,0.0,0.3359211325704144,0.0,0.302313404416098,0.0,0.0,0.0,0.8133982301166287,0.0,0.0,TIMOB-17396,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589869818488023,0.0,0.0,0.4471075579983747,0.0,0.0,0.0,0.0,0.0,0.3914488321189107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789733663086395,0.0,0.0,0.23948668315431976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413123216822532,0.0,0.0,TIMOB-17395,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0978535029038242,0.1052026825700004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11227490218402773,0.0,0.0,0.11227490218402773,0.24466890458470783,0.0,0.0,0.0,0.0,0.17212580801457145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48895828097193367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7909332544799734,0.0,TIMOB-16697,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21399971962334025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6213138941416948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7537726215163394,0.0,TIMOB-15118,8
0.0,0.0,0.0,0.0,0.0,0.4079320946630169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33338918877748575,0.0,0.0,0.0,0.7265200506242435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411481281736103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TIDOC-2699,4
0.0,0.004775483563118028,0.0,0.010506211204881717,0.0,0.009375486188894666,0.0,0.006678072456700805,0.007179621740595872,0.06673851689997767,0.0,0.0,0.5938796878550214,0.0,0.0,0.0,0.0,0.0,0.0,0.13467588481980353,0.0,0.0,0.5677777779079699,0.0,0.023493663149069706,0.0,0.0,0.10278686905183061,0.07594474848324662,0.0,0.0,0.5272222223431149,0.04238286763143498,0.0,0.0,0.054372804539014934,0.0,0.004687743094447333,0.0,0.0,0.0,0.0,0.007460968819899474,0.04725695924149765,0.0031203690504676977,0.0,0.0,0.0,0.0,0.010255835093041349,GB-561,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49607384646568176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868280334254291,0.0,0.0,GB-553,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAEMON-67,5
